Product ID,Product Name,Price,Stock Quantity,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,Color/Size Variations,Product Ratings
JYOBZ44X,Headphones,81.82,9.0,2.0,11x17x12 cm,2023-01-01,2026-01-01,Blue/Medium,3.0
8GEYBHZQ,Laptop,200.6,49.0,3.0,12x16x11 cm,2023-03-15,2025-01-01,Red/Small,5.0
9RPNSDK8,Headphones,354.28,54.0,3.0,8x17x19 cm,2023-03-15,2026-01-01,Red/Small,5.0
ZCGGBKWP,Laptop,18.55,98.0,,15x9x13 cm,2023-07-30,2026-01-01,Blue/Medium,3.0
CGURGEHZ,Monitor,,95.0,1.0,15x6x6 cm,2023-07-30,2024-01-01,Green/Large,
AWBFAWNT,Laptop,322.47,1.0,,16x6x8 cm,2023-07-30,2024-01-01,Red/Small,4.0
Y1BE2U8D,Laptop,281.93,70.0,3.0,15x19x5 cm,2023-01-01,2025-01-01,Green/Large,5.0
L4KZYJPR,Monitor,287.1,89.0,1.0,6x14x16 cm,2023-07-30,2026-01-01,Red/Small,5.0
6RO86K56,Monitor,28.09,80.0,3.0,8x5x18 cm,2023-01-01,2025-01-01,Green/Large,1.0
GGG4RTKH,Headphones,,75.0,3.0,12x13x16 cm,2023-07-30,2024-01-01,Green/Large,5.0
9CNASL3U,Headphones,14.2,73.0,1.0,11x10x7 cm,2023-03-15,2025-01-01,Green/Large,
WO6KGGLS,Monitor,383.02,56.0,3.0,15x6x9 cm,2023-03-15,2025-01-01,Red/Small,1.0
SP2OVYPI,Monitor,70.73,,2.0,5x9x19 cm,2023-03-15,2025-01-01,Blue/Medium,2.0
SGGJ4KB7,Headphones,216.89,43.0,1.0,7x15x17 cm,2023-01-01,2025-01-01,Green/Large,4.0
E8NACQP4,Monitor,,,2.0,19x18x8 cm,2023-03-15,2026-01-01,Blue/Medium,3.0
4DTMTTNG,Laptop,468.94,79.0,1.0,5x7x9 cm,2023-01-01,2026-01-01,Red/Small,5.0
OWL76RPC,Smartphone,66.01,52.0,2.0,20x9x11 cm,2023-01-01,2025-01-01,Blue/Medium,4.0
9RJLKELZ,Laptop,294.88,6.0,2.0,6x17x6 cm,2023-01-01,2024-01-01,Blue/Medium,2.0
SCJXN3U2,Smartphone,114.17,44.0,2.0,11x17x10 cm,2023-07-30,2024-01-01,Green/Large,2.0
H2GKL42X,Headphones,234.16,47.0,1.0,12x12x10 cm,2023-03-15,2026-01-01,Green/Large,4.0
D67ZP1OH,Headphones,106.52,22.0,1.0,6x13x6 cm,2023-01-01,2026-01-01,Blue/Medium,2.0
J29G0KKD,Headphones,232.38,10.0,1.0,19x10x16 cm,2023-03-15,2025-01-01,Blue/Medium,4.0
R7711YJB,Headphones,457.72,20.0,1.0,8x11x15 cm,2023-07-30,2026-01-01,Blue/Medium,3.0
Q1D3LO55,Smartphone,495.08,85.0,3.0,20x9x11 cm,2023-07-30,2024-01-01,Blue/Medium,3.0
4P7916HF,Headphones,26.54,24.0,3.0,16x13x18 cm,2023-07-30,2024-01-01,Red/Small,5.0
KENHBX2Q,Smartphone,452.39,88.0,,7x9x12 cm,2023-07-30,2024-01-01,Red/Small,
M8OY7001,Laptop,211.14,84.0,3.0,14x5x16 cm,2023-03-15,2025-01-01,Blue/Medium,5.0
LNF1VSIR,Laptop,124.86,73.0,1.0,7x6x11 cm,2023-03-15,2025-01-01,Green/Large,3.0
AEPYR2B2,Monitor,28.7,61.0,1.0,5x9x20 cm,2023-03-15,2024-01-01,Blue/Medium,
73J2M1SV,Smartphone,386.79,,1.0,14x6x18 cm,2023-01-01,2025-01-01,Green/Large,4.0
PKS7SNB8,Smartphone,141.26,8.0,2.0,8x17x19 cm,2023-03-15,2025-01-01,Red/Small,2.0
XGD0N7P2,Monitor,43.32,72.0,3.0,18x12x14 cm,2023-07-30,2025-01-01,Green/Large,2.0
3QP4GQVZ,Headphones,,65.0,3.0,20x15x10 cm,2023-01-01,2026-01-01,Red/Small,
5SC41IPV,Smartphone,12.42,28.0,3.0,18x7x14 cm,2023-01-01,2024-01-01,Red/Small,5.0
IYVNA6OT,Smartphone,290.37,2.0,1.0,10x6x16 cm,2023-01-01,2026-01-01,Red/Small,2.0
9WVTPZXA,Laptop,,,2.0,12x13x12 cm,2023-01-01,2024-01-01,Blue/Medium,3.0
VF59X5EF,Smartphone,390.65,28.0,3.0,17x9x14 cm,2023-01-01,2024-01-01,Blue/Medium,3.0
M07A0WC4,Smartphone,233.6,82.0,1.0,15x13x7 cm,2023-01-01,2026-01-01,Blue/Medium,5.0
44V7P8TF,Smartphone,155.95,33.0,1.0,5x13x10 cm,2023-07-30,2024-01-01,Red/Small,4.0
BU46KXDV,Laptop,256.64,49.0,3.0,17x5x6 cm,2023-03-15,2024-01-01,Green/Large,2.0
52R8QJVV,Headphones,,96.0,1.0,6x15x15 cm,2023-01-01,2025-01-01,Green/Large,
6EH2T3U7,Monitor,460.47,52.0,1.0,14x17x12 cm,2023-03-15,2026-01-01,Red/Small,2.0
8OJNB6XY,Headphones,373.74,97.0,2.0,15x7x9 cm,2023-01-01,2026-01-01,Green/Large,4.0
HB18UWS9,Monitor,,,1.0,12x14x10 cm,2023-03-15,2025-01-01,Red/Small,
XF62QCGX,Monitor,232.93,,2.0,20x5x18 cm,2023-07-30,2026-01-01,Green/Large,5.0
YF19OUX9,Headphones,89.13,51.0,2.0,20x13x6 cm,2023-07-30,2026-01-01,Green/Large,1.0
6S5K4EU1,Smartphone,411.79,21.0,3.0,12x17x6 cm,2023-03-15,2024-01-01,Red/Small,1.0
X04Y66R4,Smartphone,12.11,25.0,1.0,8x9x16 cm,2023-03-15,2025-01-01,Green/Large,5.0
OJG0L3K9,Headphones,107.5,29.0,1.0,8x7x12 cm,2023-01-01,2024-01-01,Green/Large,3.0
DS760PSS,Headphones,55.9,,2.0,5x10x16 cm,2023-03-15,2025-01-01,Green/Large,3.0
X35V1HIP,Headphones,495.93,87.0,3.0,11x10x18 cm,2023-07-30,2025-01-01,Green/Large,2.0
7HEKR1OD,Monitor,247.63,96.0,1.0,13x5x6 cm,2023-03-15,2026-01-01,Red/Small,1.0
OVMB3WXM,Headphones,,86.0,1.0,12x10x19 cm,2023-01-01,2026-01-01,Green/Large,
SAP502QU,Laptop,403.79,27.0,2.0,16x10x20 cm,2023-01-01,2024-01-01,Red/Small,4.0
41XTXVYC,Laptop,208.41,8.0,2.0,6x17x10 cm,2023-01-01,2024-01-01,Red/Small,5.0
2ZFOB57V,Smartphone,343.4,54.0,3.0,14x13x5 cm,2023-07-30,2026-01-01,Green/Large,1.0
TH3YW4SQ,Smartphone,59.85,21.0,3.0,17x19x20 cm,2023-01-01,2025-01-01,Blue/Medium,3.0
WSCR0GGI,Headphones,281.54,,2.0,18x6x18 cm,2023-01-01,2025-01-01,Green/Large,
OQ2ZMN8J,Monitor,323.25,42.0,1.0,9x19x18 cm,2023-01-01,2025-01-01,Blue/Medium,
8UKR69CZ,Laptop,122.37,37.0,3.0,19x17x14 cm,2023-07-30,2025-01-01,Blue/Medium,5.0
RH2OTE4U,Headphones,444.31,9.0,1.0,11x7x8 cm,2023-03-15,2024-01-01,Red/Small,1.0
ICT8IUBI,Monitor,347.59,86.0,,5x17x5 cm,2023-03-15,2025-01-01,Red/Small,
B12QXVQ8,Monitor,209.15,86.0,,5x13x9 cm,2023-01-01,2026-01-01,Green/Large,2.0
N2GW4541,Laptop,125.36,86.0,2.0,5x14x13 cm,2023-03-15,2026-01-01,Blue/Medium,3.0
WZX9AH4B,Monitor,,50.0,3.0,12x13x13 cm,2023-01-01,2025-01-01,Blue/Medium,
ZPP7NPME,Smartphone,107.14,33.0,1.0,20x14x7 cm,2023-01-01,2026-01-01,Blue/Medium,1.0
9FDLJBDP,Smartphone,,20.0,1.0,20x13x5 cm,2023-07-30,2026-01-01,Red/Small,
5ENDQ41A,Smartphone,352.85,8.0,3.0,10x10x9 cm,2023-03-15,2025-01-01,Red/Small,5.0
IWI0YBHB,Headphones,,,2.0,12x5x8 cm,2023-07-30,2025-01-01,Red/Small,
3TCQ6ZKL,Headphones,362.43,31.0,3.0,20x18x11 cm,2023-07-30,2025-01-01,Blue/Medium,
G94FFKQN,Headphones,310.1,53.0,2.0,9x19x14 cm,2023-01-01,2026-01-01,Blue/Medium,1.0
SOMFOPO6,Headphones,,59.0,3.0,15x19x5 cm,2023-01-01,2024-01-01,Green/Large,2.0
0NB135LQ,Smartphone,,30.0,1.0,5x6x15 cm,2023-01-01,2024-01-01,Blue/Medium,1.0
26M6FIVT,Smartphone,307.44,84.0,3.0,19x20x16 cm,2023-03-15,2026-01-01,Red/Small,1.0
5FBZUYTU,Headphones,470.63,,2.0,20x6x19 cm,2023-03-15,2026-01-01,Blue/Medium,1.0
4DM7VR3U,Laptop,220.3,70.0,1.0,12x14x15 cm,2023-03-15,2026-01-01,Red/Small,5.0
QNL0K678,Laptop,385.22,24.0,3.0,6x9x13 cm,2023-03-15,2026-01-01,Blue/Medium,2.0
YSFCNOV6,Smartphone,356.16,46.0,2.0,5x15x19 cm,2023-07-30,2025-01-01,Blue/Medium,
YN7MUF2M,Smartphone,167.18,33.0,2.0,18x11x6 cm,2023-07-30,2026-01-01,Red/Small,4.0
HINGSZNQ,Laptop,220.63,77.0,1.0,12x5x12 cm,2023-01-01,2024-01-01,Green/Large,4.0
WY86LTTI,Laptop,16.08,65.0,2.0,10x11x5 cm,2023-01-01,2026-01-01,Blue/Medium,2.0
7I8XNNYI,Smartphone,,3.0,2.0,14x13x18 cm,2023-07-30,2026-01-01,Green/Large,
F5W3ITBR,Monitor,227.7,10.0,,13x18x19 cm,2023-03-15,2026-01-01,Blue/Medium,1.0
GK9VKKPL,Laptop,,,1.0,15x17x18 cm,2023-01-01,2026-01-01,Red/Small,4.0
IQ9IUCUG,Laptop,177.08,22.0,,16x5x5 cm,2023-07-30,2024-01-01,Green/Large,3.0
A25FBZ7U,Smartphone,196.5,19.0,3.0,10x10x15 cm,2023-03-15,2025-01-01,Red/Small,
QGNXT62A,Monitor,290.28,79.0,3.0,18x13x9 cm,2023-01-01,2024-01-01,Green/Large,3.0
6B7PKAZK,Headphones,115.55,81.0,2.0,20x7x18 cm,2023-07-30,2025-01-01,Blue/Medium,5.0
AZ4DHJQ8,Headphones,322.9,16.0,2.0,11x16x17 cm,2023-01-01,2024-01-01,Blue/Medium,1.0
XHVWOS7X,Smartphone,169.81,30.0,3.0,17x9x16 cm,2023-03-15,2026-01-01,Red/Small,3.0
OT0XEG65,Headphones,458.71,93.0,1.0,9x13x9 cm,2023-03-15,2026-01-01,Green/Large,5.0
CH4NZFS5,Smartphone,422.94,63.0,,20x5x19 cm,2023-07-30,2026-01-01,Blue/Medium,4.0
8HKC50AJ,Laptop,,,3.0,17x19x14 cm,2023-01-01,2024-01-01,Blue/Medium,5.0
GXRZVER5,Smartphone,,43.0,1.0,10x8x15 cm,2023-03-15,2026-01-01,Red/Small,
XT1Q6GXA,Smartphone,280.69,28.0,3.0,20x15x12 cm,2023-07-30,2025-01-01,Green/Large,1.0
B7V7TJ8K,Monitor,166.16,66.0,1.0,6x19x15 cm,2023-03-15,2025-01-01,Blue/Medium,1.0
DG2TRNDD,Headphones,351.51,89.0,3.0,7x6x12 cm,2023-03-15,2026-01-01,Green/Large,
2U0E651S,Monitor,29.32,18.0,3.0,7x20x7 cm,2023-03-15,2025-01-01,Blue/Medium,4.0
OF51LIHL,Laptop,487.52,50.0,3.0,13x7x8 cm,2023-01-01,2026-01-01,Green/Large,3.0
YPKC3IQM,Headphones,24.5,47.0,3.0,11x6x19 cm,2023-07-30,2024-01-01,Blue/Medium,5.0
U8L1X5E1,Monitor,473.11,48.0,2.0,6x5x17 cm,2023-07-30,2026-01-01,Green/Large,5.0
78I4YH3R,Laptop,204.49,68.0,2.0,5x5x18 cm,2023-07-30,2025-01-01,Blue/Medium,
YOB8QZUH,Headphones,119.61,34.0,2.0,7x18x10 cm,2023-03-15,2024-01-01,Blue/Medium,5.0
7CHPB3J6,Monitor,22.93,72.0,1.0,5x13x8 cm,2023-01-01,2024-01-01,Blue/Medium,
132Q3GVQ,Headphones,487.12,89.0,,18x9x8 cm,2023-07-30,2024-01-01,Blue/Medium,1.0
3OE8EL7M,Laptop,215.94,90.0,1.0,18x5x20 cm,2023-03-15,2026-01-01,Green/Large,5.0
DT1MYYJ3,Smartphone,,36.0,3.0,12x17x12 cm,2023-07-30,2026-01-01,Blue/Medium,4.0
F6CJADUR,Laptop,10.69,6.0,2.0,17x6x7 cm,2023-07-30,2025-01-01,Green/Large,2.0
S5UUGU2D,Laptop,,93.0,1.0,9x18x10 cm,2023-01-01,2025-01-01,Red/Small,
C1WWGMOD,Laptop,27.69,,1.0,5x14x7 cm,2023-07-30,2026-01-01,Green/Large,3.0
EY2L9QTK,Laptop,462.06,48.0,2.0,5x17x6 cm,2023-07-30,2024-01-01,Red/Small,2.0
20TVORQD,Smartphone,37.96,58.0,3.0,10x8x19 cm,2023-01-01,2025-01-01,Blue/Medium,4.0
DNYLH2CZ,Monitor,126.97,68.0,3.0,6x20x5 cm,2023-01-01,2024-01-01,Red/Small,5.0
SOAIRI43,Laptop,354.61,50.0,2.0,7x15x9 cm,2023-01-01,2026-01-01,Red/Small,
2Y0ZGAAK,Laptop,462.68,6.0,2.0,6x12x9 cm,2023-03-15,2026-01-01,Red/Small,
L0X0FCZJ,Laptop,257.26,79.0,1.0,9x18x16 cm,2023-03-15,2024-01-01,Blue/Medium,3.0
QD4BBN54,Smartphone,257.89,65.0,1.0,7x15x6 cm,2023-03-15,2024-01-01,Red/Small,2.0
L1TXBPEU,Headphones,491.96,54.0,1.0,12x12x10 cm,2023-01-01,2026-01-01,Green/Large,2.0
ZXM97PIX,Laptop,477.1,33.0,1.0,6x15x8 cm,2023-07-30,2024-01-01,Green/Large,3.0
C6M4Y1YH,Monitor,421.61,39.0,3.0,18x10x9 cm,2023-03-15,2026-01-01,Green/Large,
2O3Q4TPQ,Laptop,139.76,41.0,3.0,7x17x16 cm,2023-03-15,2024-01-01,Green/Large,1.0
M7ENB4I2,Headphones,349.38,68.0,1.0,5x5x13 cm,2023-01-01,2026-01-01,Green/Large,
VSIEQNSU,Laptop,47.97,94.0,2.0,11x11x8 cm,2023-07-30,2025-01-01,Red/Small,4.0
2YOOL661,Smartphone,97.35,97.0,2.0,5x14x9 cm,2023-01-01,2024-01-01,Red/Small,3.0
SJ8KYVAA,Laptop,337.61,38.0,2.0,17x19x5 cm,2023-03-15,2025-01-01,Red/Small,3.0
QL782QD1,Smartphone,462.84,46.0,3.0,14x17x12 cm,2023-01-01,2026-01-01,Red/Small,5.0
B625105X,Headphones,248.8,36.0,2.0,5x7x20 cm,2023-07-30,2026-01-01,Red/Small,
1Q7MRXUT,Headphones,394.05,95.0,2.0,13x11x5 cm,2023-07-30,2024-01-01,Blue/Medium,2.0
LM6LC6N6,Headphones,114.27,89.0,3.0,14x18x11 cm,2023-01-01,2026-01-01,Green/Large,3.0
K5AM6G5Z,Laptop,279.05,48.0,2.0,12x11x14 cm,2023-01-01,2026-01-01,Green/Large,4.0
35UD2OJ4,Headphones,47.28,41.0,,6x16x6 cm,2023-03-15,2026-01-01,Red/Small,2.0
4WKMC653,Laptop,332.25,76.0,2.0,9x11x19 cm,2023-07-30,2024-01-01,Green/Large,5.0
E0LZR6YR,Headphones,191.44,2.0,1.0,9x15x7 cm,2023-03-15,2025-01-01,Red/Small,3.0
1VRFO4N7,Headphones,158.06,2.0,3.0,8x14x9 cm,2023-07-30,2024-01-01,Blue/Medium,4.0
I7KU18QW,Smartphone,195.29,69.0,1.0,5x12x6 cm,2023-03-15,2026-01-01,Green/Large,
CBJUQH8N,Monitor,95.25,97.0,,16x6x18 cm,2023-07-30,2024-01-01,Green/Large,5.0
XW0H5U2Z,Smartphone,464.58,97.0,1.0,8x13x5 cm,2023-03-15,2026-01-01,Red/Small,5.0
F9EDE9SR,Smartphone,213.94,45.0,2.0,16x12x14 cm,2023-03-15,2025-01-01,Red/Small,
6K3E7DCP,Smartphone,214.28,86.0,3.0,10x17x17 cm,2023-01-01,2025-01-01,Green/Large,4.0
A4GOO7FK,Laptop,25.75,94.0,3.0,7x5x5 cm,2023-03-15,2025-01-01,Red/Small,
E7KE4O8N,Monitor,449.9,25.0,,11x14x16 cm,2023-01-01,2025-01-01,Blue/Medium,2.0
Z7G6518K,Headphones,485.23,11.0,3.0,8x14x12 cm,2023-03-15,2024-01-01,Blue/Medium,3.0
2M86YJWM,Laptop,83.19,57.0,,8x17x19 cm,2023-07-30,2025-01-01,Green/Large,1.0
G7DWU94K,Laptop,431.16,,1.0,19x16x15 cm,2023-03-15,2024-01-01,Green/Large,1.0
8BIDTYQ9,Laptop,435.62,15.0,2.0,20x20x5 cm,2023-03-15,2024-01-01,Blue/Medium,1.0
36B8XKGU,Headphones,365.74,46.0,3.0,19x10x7 cm,2023-07-30,2024-01-01,Blue/Medium,1.0
LM8U2EW1,Headphones,311.45,27.0,,15x9x18 cm,2023-01-01,2026-01-01,Red/Small,2.0
OQ9AIABV,Monitor,295.49,11.0,1.0,13x20x18 cm,2023-01-01,2024-01-01,Red/Small,1.0
VRCVXGAA,Headphones,438.43,36.0,2.0,14x12x17 cm,2023-01-01,2026-01-01,Red/Small,1.0
9OD56K4S,Monitor,472.7,64.0,2.0,18x5x9 cm,2023-03-15,2024-01-01,Red/Small,5.0
TQMQAKD8,Monitor,43.62,21.0,2.0,6x6x16 cm,2023-01-01,2024-01-01,Blue/Medium,3.0
6OEEVRFC,Monitor,,30.0,3.0,20x13x6 cm,2023-03-15,2025-01-01,Blue/Medium,4.0
2QCGINB6,Smartphone,,90.0,2.0,12x6x12 cm,2023-01-01,2024-01-01,Red/Small,
6TOKQ03K,Smartphone,,,1.0,9x11x13 cm,2023-07-30,2024-01-01,Red/Small,
EY2Y8ZAJ,Smartphone,277.97,51.0,2.0,9x20x18 cm,2023-03-15,2026-01-01,Red/Small,
YA8EYE5U,Laptop,215.78,41.0,1.0,10x18x7 cm,2023-07-30,2025-01-01,Green/Large,
6VY3FQB8,Headphones,13.89,58.0,,11x19x20 cm,2023-03-15,2024-01-01,Green/Large,3.0
3SE7G81U,Monitor,395.6,41.0,1.0,7x17x5 cm,2023-01-01,2024-01-01,Red/Small,1.0
A23P19Y5,Headphones,413.58,9.0,2.0,9x20x5 cm,2023-07-30,2026-01-01,Red/Small,5.0
SSZY5JZO,Monitor,456.92,35.0,2.0,15x12x8 cm,2023-07-30,2025-01-01,Red/Small,
A4GLN2XQ,Laptop,375.62,77.0,2.0,17x11x6 cm,2023-07-30,2025-01-01,Red/Small,3.0
TNO2W83L,Headphones,266.05,78.0,1.0,12x13x17 cm,2023-07-30,2026-01-01,Green/Large,4.0
AC91MYW3,Monitor,434.22,,3.0,18x19x7 cm,2023-01-01,2025-01-01,Green/Large,3.0
8BHPNWHE,Smartphone,65.17,84.0,1.0,13x8x6 cm,2023-07-30,2026-01-01,Blue/Medium,2.0
HZYT0PGF,Monitor,364.58,76.0,3.0,10x12x9 cm,2023-07-30,2024-01-01,Blue/Medium,2.0
2QAW13K8,Monitor,372.93,29.0,,13x5x7 cm,2023-03-15,2024-01-01,Green/Large,2.0
1VIB8E4Y,Laptop,235.76,20.0,1.0,16x17x11 cm,2023-03-15,2025-01-01,Green/Large,4.0
5UMCB2FX,Headphones,295.5,56.0,3.0,6x16x9 cm,2023-07-30,2026-01-01,Blue/Medium,2.0
O8Z2FKAQ,Laptop,95.5,21.0,3.0,9x7x17 cm,2023-03-15,2026-01-01,Green/Large,3.0
TUEIZ0C3,Headphones,484.51,3.0,3.0,19x12x7 cm,2023-03-15,2026-01-01,Blue/Medium,5.0
L6PR8FRV,Headphones,93.67,,3.0,15x9x11 cm,2023-03-15,2025-01-01,Red/Small,4.0
OY2ZL8WT,Laptop,,,1.0,11x14x20 cm,2023-01-01,2024-01-01,Blue/Medium,
55I9TQIE,Headphones,19.42,65.0,1.0,19x7x15 cm,2023-03-15,2025-01-01,Green/Large,1.0
IAHKHW52,Headphones,63.43,28.0,2.0,14x20x8 cm,2023-07-30,2024-01-01,Blue/Medium,
P8QKKF5X,Laptop,41.99,33.0,,11x10x10 cm,2023-01-01,2025-01-01,Blue/Medium,1.0
P6MKOZAD,Smartphone,347.67,89.0,3.0,20x10x6 cm,2023-01-01,2026-01-01,Red/Small,2.0
CLSJTZO8,Laptop,486.25,,3.0,10x20x18 cm,2023-01-01,2024-01-01,Blue/Medium,2.0
8YBRGWA9,Smartphone,437.17,77.0,,20x5x11 cm,2023-01-01,2024-01-01,Green/Large,3.0
SAWJMP9R,Headphones,28.41,82.0,2.0,16x7x9 cm,2023-01-01,2024-01-01,Green/Large,5.0
7M8QXFBV,Headphones,18.8,15.0,2.0,16x10x16 cm,2023-03-15,2026-01-01,Green/Large,3.0
ZBPOBUJ5,Monitor,92.13,43.0,1.0,13x7x10 cm,2023-01-01,2026-01-01,Blue/Medium,
R7QQ0ROY,Monitor,252.37,60.0,1.0,19x7x5 cm,2023-07-30,2024-01-01,Green/Large,2.0
I6FUIG04,Laptop,483.23,97.0,2.0,19x6x11 cm,2023-03-15,2024-01-01,Green/Large,1.0
EP0CNV80,Smartphone,,,,13x8x18 cm,2023-07-30,2025-01-01,Red/Small,4.0
9SS05MR1,Monitor,212.56,67.0,2.0,20x8x5 cm,2023-07-30,2024-01-01,Green/Large,3.0
EW3JUM2H,Headphones,,19.0,1.0,17x8x14 cm,2023-03-15,2024-01-01,Red/Small,4.0
9EJM1SBI,Monitor,56.86,15.0,3.0,13x16x20 cm,2023-01-01,2026-01-01,Green/Large,4.0
F6BCZUMK,Monitor,404.01,37.0,3.0,18x14x14 cm,2023-01-01,2026-01-01,Blue/Medium,4.0
61Z6QF2X,Monitor,304.13,15.0,3.0,7x11x11 cm,2023-07-30,2025-01-01,Green/Large,
ZE620S0T,Monitor,201.21,97.0,2.0,7x19x6 cm,2023-07-30,2025-01-01,Red/Small,2.0
N8WQ3D75,Headphones,135.67,42.0,3.0,7x10x15 cm,2023-01-01,2026-01-01,Blue/Medium,4.0
GTT8JEYD,Smartphone,374.09,16.0,2.0,15x6x8 cm,2023-07-30,2024-01-01,Red/Small,4.0
MWJXDL9Z,Laptop,,,2.0,19x5x7 cm,2023-07-30,2026-01-01,Green/Large,2.0
HEZI9NKU,Smartphone,171.44,71.0,3.0,16x11x17 cm,2023-01-01,2026-01-01,Green/Large,4.0
2FHRNG8C,Laptop,388.89,57.0,1.0,12x17x13 cm,2023-03-15,2025-01-01,Blue/Medium,3.0
WWIW4D2X,Monitor,196.51,85.0,2.0,14x9x9 cm,2023-01-01,2024-01-01,Blue/Medium,3.0
MB3RHYHR,Laptop,147.73,66.0,,19x10x12 cm,2023-07-30,2024-01-01,Green/Large,1.0
V14FBK1U,Headphones,,100.0,3.0,18x8x18 cm,2023-03-15,2024-01-01,Blue/Medium,
1U47R2DW,Smartphone,143.9,22.0,3.0,18x7x20 cm,2023-07-30,2024-01-01,Red/Small,2.0
MLM3CEP5,Laptop,321.13,45.0,2.0,13x11x8 cm,2023-01-01,2024-01-01,Red/Small,3.0
WJNIYIEA,Smartphone,402.88,76.0,1.0,14x12x14 cm,2023-07-30,2025-01-01,Green/Large,2.0
2NKMWQIA,Monitor,412.08,14.0,1.0,16x15x19 cm,2023-07-30,2026-01-01,Blue/Medium,2.0
HTBHIX5E,Laptop,257.21,73.0,2.0,20x7x17 cm,2023-07-30,2024-01-01,Blue/Medium,1.0
K2A34B4Q,Smartphone,289.09,67.0,2.0,12x16x10 cm,2023-07-30,2026-01-01,Red/Small,4.0
FQM4E1GH,Monitor,259.69,16.0,2.0,8x19x17 cm,2023-07-30,2024-01-01,Blue/Medium,4.0
F7G0HD0Y,Smartphone,115.4,71.0,1.0,18x8x10 cm,2023-07-30,2025-01-01,Red/Small,3.0
TUN37TAY,Monitor,473.39,18.0,2.0,12x8x13 cm,2023-03-15,2024-01-01,Green/Large,3.0
XICM6ZO3,Monitor,296.85,75.0,3.0,16x15x16 cm,2023-03-15,2026-01-01,Red/Small,2.0
PX89VJSP,Smartphone,19.58,83.0,2.0,13x5x5 cm,2023-03-15,2026-01-01,Blue/Medium,4.0
29C1PBOG,Headphones,,84.0,1.0,7x14x15 cm,2023-03-15,2026-01-01,Green/Large,5.0
ZKTRBK0Z,Monitor,204.39,,3.0,20x16x18 cm,2023-03-15,2025-01-01,Blue/Medium,2.0
SFKL9XPC,Headphones,357.53,81.0,1.0,15x12x14 cm,2023-01-01,2025-01-01,Blue/Medium,
3TDTH410,Monitor,235.54,59.0,1.0,10x14x11 cm,2023-01-01,2026-01-01,Green/Large,4.0
PG62R5EH,Smartphone,413.62,16.0,1.0,9x12x18 cm,2023-01-01,2026-01-01,Green/Large,5.0
GB73Z14H,Monitor,350.01,32.0,1.0,5x20x15 cm,2023-03-15,2024-01-01,Green/Large,1.0
AYYI9K0N,Smartphone,,40.0,2.0,10x6x15 cm,2023-03-15,2024-01-01,Green/Large,
DZG1Z7RT,Laptop,192.3,48.0,3.0,16x17x8 cm,2023-07-30,2026-01-01,Red/Small,5.0
ZPSUQ3NL,Smartphone,235.84,40.0,,8x11x8 cm,2023-07-30,2024-01-01,Red/Small,4.0
VHFV2E3A,Headphones,,37.0,3.0,15x5x7 cm,2023-07-30,2026-01-01,Blue/Medium,
WND8GQTU,Headphones,397.96,9.0,3.0,16x12x12 cm,2023-01-01,2025-01-01,Blue/Medium,3.0
A545M0OO,Monitor,151.68,71.0,2.0,8x10x10 cm,2023-01-01,2026-01-01,Red/Small,
1H1PDLCU,Monitor,,70.0,2.0,17x18x13 cm,2023-07-30,2026-01-01,Blue/Medium,
M4YF7L48,Smartphone,169.42,49.0,1.0,15x16x16 cm,2023-03-15,2025-01-01,Blue/Medium,1.0
8I18ZNFG,Smartphone,286.52,81.0,3.0,7x14x14 cm,2023-07-30,2024-01-01,Blue/Medium,3.0
TVYFOS58,Smartphone,,100.0,3.0,19x5x13 cm,2023-01-01,2024-01-01,Red/Small,5.0
ZAKUXNNC,Laptop,,97.0,1.0,10x6x16 cm,2023-03-15,2026-01-01,Red/Small,5.0
L97CUTOM,Headphones,,78.0,,17x19x6 cm,2023-07-30,2026-01-01,Green/Large,
G66Z3BEM,Smartphone,354.09,62.0,3.0,8x10x13 cm,2023-03-15,2024-01-01,Red/Small,2.0
R1EZOYU6,Monitor,406.0,34.0,3.0,14x7x18 cm,2023-01-01,2024-01-01,Green/Large,2.0
XZEWEIQE,Headphones,266.71,81.0,1.0,18x14x7 cm,2023-01-01,2026-01-01,Green/Large,5.0
DOO05QQC,Laptop,382.98,55.0,1.0,15x9x19 cm,2023-07-30,2024-01-01,Blue/Medium,5.0
M3MZXU86,Laptop,287.07,,3.0,20x17x15 cm,2023-01-01,2026-01-01,Blue/Medium,3.0
7AJ25S25,Monitor,130.9,63.0,3.0,18x8x19 cm,2023-03-15,2024-01-01,Green/Large,3.0
FE6UVJEB,Headphones,423.23,64.0,2.0,19x11x13 cm,2023-07-30,2026-01-01,Green/Large,
ZQLW1157,Monitor,271.62,25.0,1.0,10x14x7 cm,2023-07-30,2026-01-01,Green/Large,1.0
D3RLH00T,Laptop,,72.0,3.0,8x16x16 cm,2023-07-30,2026-01-01,Blue/Medium,
3MNLD6NS,Monitor,98.56,68.0,1.0,13x19x6 cm,2023-07-30,2024-01-01,Green/Large,2.0
4RU3OBEL,Smartphone,110.25,32.0,1.0,16x6x17 cm,2023-01-01,2025-01-01,Green/Large,4.0
LJ6U3DAD,Laptop,266.72,65.0,1.0,5x10x5 cm,2023-03-15,2026-01-01,Red/Small,2.0
